customer_id,segment,city,district
C-34497,Seg B,Ashdod,South
C-34498,Seg B,Jerusalem,Jerusalem
C-34499,Seg B,Ramat Gan,Center
C-34500,Seg A,Afula,North
C-34501,Seg A,Mevaseret Zion,Jerusalem
C-34502,Seg A,Karmiel,North
C-34503,Seg A,Herzliya,Center
C-34504,Seg C,Afula,North
C-34505,Seg A,Dimona,South
C-34506,Seg A,Ramat Gan,Center
C-34507,Seg A,Afula,North
C-34508,Seg A,Eilat,South
C-34509,Seg A,Holon,Center
C-34510,Seg D,Kiryat Ata,Haifa
C-34511,Seg C,Ashdod,South
C-34512,Seg C,Ramat Gan,Center
C-34513,Seg B,Petah Tikva,Center
C-34514,Seg C,Holon,Center
C-34515,Seg C,Beit Shemesh,Jerusalem
C-34516,Seg C,Ashdod,South
C-34517,Seg D,Netanya,Center
C-34518,Seg A,Ramat Gan,Center
C-34519,Seg B,Hadera,Haifa
C-34520,Seg B,Jerusalem,Jerusalem
C-34521,Seg B,Herzliya,Center
C-34522,Seg A,Haifa,Haifa
C-34523,Seg A,Hadera,Haifa
C-34524,Seg D,Herzliya,Center
C-34525,Seg A,Kiryat Ata,Haifa
C-34526,Seg C,Petah Tikva,Center
C-34527,Seg D,Haifa,Haifa
C-34528,Seg C,Holon,Center
C-34529,Seg D,Tiberias,North
C-34530,Seg D,Nesher,Haifa
C-34531,Seg B,Jerusalem,Jerusalem
C-34532,Seg C,Holon,Center
C-34533,Seg A,Hadera,Haifa
C-34534,Seg A,Petah Tikva,Center
C-34535,Seg A,Dimona,South
C-34536,Seg D,Mevaseret Zion,Jerusalem
C-34537,Seg A,Akko,North
C-34538,Seg A,Afula,North
C-34539,Seg A,Karmiel,North
C-34540,Seg A,Beer Sheva,South
C-34541,Seg C,Hadera,Haifa
C-34542,Seg A,Holon,Center
C-34543,Seg D,Nesher,Haifa
C-34544,Seg C,Beit Shemesh,Jerusalem
C-34545,Seg B,Rishon LeZion,Center
C-34546,Seg D,Dimona,South
C-34547,Seg B,Haifa,Haifa
C-34548,Seg B,Tel Aviv,Center
C-34549,Seg A,Petah Tikva,Center
C-34550,Seg B,Tiberias,North
C-34551,Seg C,Mevaseret Zion,Jerusalem
C-34552,Seg A,Netanya,Center
C-34553,Seg A,Holon,Center
C-34554,Seg A,Akko,North
C-34555,Seg B,Nesher,Haifa
C-34556,Seg A,Holon,Center
C-34557,Seg D,Rishon LeZion,Center
C-34558,Seg B,Netanya,Center
C-34559,Seg A,Ramat Gan,Center
C-34560,Seg C,Jerusalem,Jerusalem
C-34561,Seg B,Afula,North
C-34562,Seg A,Haifa,Haifa
C-34563,Seg C,Netanya,Center
C-34564,Seg A,Beit Shemesh,Jerusalem
C-34565,Seg A,Petah Tikva,Center
C-34566,Seg C,Akko,North
C-34567,Seg B,Petah Tikva,Center
C-34568,Seg C,Eilat,South
C-34569,Seg A,Rishon LeZion,Center
C-34570,Seg D,Rishon LeZion,Center
C-34571,Seg A,Rishon LeZion,Center
C-34572,Seg B,Netanya,Center
C-34573,Seg A,Herzliya,Center
C-34574,Seg B,Beit Shemesh,Jerusalem
C-34575,Seg A,Jerusalem,Jerusalem
C-34576,Seg A,Petah Tikva,Center
C-34577,Seg C,Karmiel,North
C-34578,Seg A,Petah Tikva,Center
C-34579,Seg C,Karmiel,North
C-34580,Seg A,Rishon LeZion,Center
C-34581,Seg D,Petah Tikva,Center
C-34582,Seg B,Akko,North
C-34583,Seg A,Hadera,Haifa
C-34584,Seg B,Petah Tikva,Center
C-34585,Seg A,Nazareth,North
C-34586,Seg C,Beit Shemesh,Jerusalem
C-34587,Seg A,Holon,Center
C-34588,Seg A,Holon,Center
C-34589,Seg A,Haifa,Haifa
C-34590,Seg C,Holon,Center
C-34591,Seg A,Ashdod,South
C-34592,Seg A,Jerusalem,Jerusalem
C-34593,Seg B,Tel Aviv,Center
C-34594,Seg A,Kiryat Ata,Haifa
C-34595,Seg C,Holon,Center
C-34596,Seg C,Jerusalem,Jerusalem
C-34597,Seg B,Netanya,Center
C-34598,Seg A,Holon,Center
C-34599,Seg C,Ramat Gan,Center
C-34600,Seg B,Holon,Center
C-34601,Seg C,Nazareth,North
C-34602,Seg B,Dimona,South
C-34603,Seg C,Petah Tikva,Center
C-34604,Seg A,Akko,North
C-34605,Seg B,Holon,Center
C-34606,Seg C,Hadera,Haifa
C-34607,Seg A,Haifa,Haifa
C-34608,Seg A,Eilat,South
C-34609,Seg A,Nesher,Haifa
C-34610,Seg A,Hadera,Haifa
C-34611,Seg A,Haifa,Haifa
C-34612,Seg C,Beit Shemesh,Jerusalem
C-34613,Seg C,Beit Shemesh,Jerusalem
C-34614,Seg B,Dimona,South
C-34615,Seg C,Haifa,Haifa
C-34616,Seg C,Jerusalem,Jerusalem
C-34617,Seg B,Herzliya,Center
C-34618,Seg C,Karmiel,North
C-34619,Seg C,Eilat,South
C-34620,Seg C,Ashkelon,South
C-34621,Seg A,Mevaseret Zion,Jerusalem
C-34622,Seg A,Karmiel,North
C-34623,Seg C,Kiryat Ata,Haifa
C-34624,Seg D,Afula,North
C-34625,Seg B,Tel Aviv,Center
C-34626,Seg D,Nesher,Haifa
C-34627,Seg B,Ramat Gan,Center
C-34628,Seg A,Nesher,Haifa
C-34629,Seg B,Kiryat Ata,Haifa
C-34630,Seg C,Petah Tikva,Center
C-34631,Seg D,Rishon LeZion,Center
C-34632,Seg D,Holon,Center
C-34633,Seg A,Jerusalem,Jerusalem
C-34634,Seg C,Ashkelon,South
C-34635,Seg C,Akko,North
C-34636,Seg B,Haifa,Haifa
C-34637,Seg B,Mevaseret Zion,Jerusalem
C-34638,Seg A,Dimona,South
C-34639,Seg C,Akko,North
C-34640,Seg B,Nesher,Haifa
C-34641,Seg C,Nesher,Haifa
C-34642,Seg B,Rishon LeZion,Center
C-34643,Seg A,Dimona,South
C-34644,Seg A,Karmiel,North
C-34645,Seg C,Netanya,Center
C-34646,Seg C,Herzliya,Center
C-34647,Seg A,Holon,Center
C-34648,Seg D,Jerusalem,Jerusalem
C-34649,Seg A,Karmiel,North
C-34650,Seg C,Tel Aviv,Center
C-34651,Seg B,Beit Shemesh,Jerusalem
C-34652,Seg D,Beit Shemesh,Jerusalem
C-34653,Seg B,Herzliya,Center
C-34654,Seg A,Akko,North
C-34655,Seg B,Holon,Center
C-34656,Seg B,Netanya,Center
C-34657,Seg A,Beit Shemesh,Jerusalem
C-34658,Seg A,Kiryat Ata,Haifa
C-34659,Seg A,Haifa,Haifa
C-34660,Seg A,Nesher,Haifa
C-34661,Seg A,Jerusalem,Jerusalem
C-34662,Seg C,Petah Tikva,Center
C-34663,Seg B,Petah Tikva,Center
C-34664,Seg C,Hadera,Haifa
C-34665,Seg D,Akko,North
C-34666,Seg B,Beer Sheva,South
C-34667,Seg C,Petah Tikva,Center
C-34668,Seg C,Karmiel,North
C-34669,Seg B,Nazareth,North
C-34670,Seg B,Haifa,Haifa
C-34671,Seg C,Akko,North
C-34672,Seg A,Holon,Center
C-34673,Seg D,Beit Shemesh,Jerusalem
C-34674,Seg A,Kiryat Ata,Haifa
C-34675,Seg B,Tel Aviv,Center
C-34676,Seg A,Karmiel,North
C-34677,Seg B,Holon,Center
C-34678,Seg B,Ramat Gan,Center
C-34679,Seg B,Mevaseret Zion,Jerusalem
C-34680,Seg A,Haifa,Haifa
C-34681,Seg B,Dimona,South
C-34682,Seg A,Nesher,Haifa
C-34683,Seg B,Netanya,Center
C-34684,Seg B,Beer Sheva,South
C-34685,Seg B,Dimona,South
C-34686,Seg D,Nazareth,North
C-34687,Seg A,Mevaseret Zion,Jerusalem
C-34688,Seg C,Hadera,Haifa
C-34689,Seg B,Ramat Gan,Center
C-34690,Seg B,Ramat Gan,Center
C-34691,Seg C,Nazareth,North
C-34692,Seg A,Nesher,Haifa
C-34693,Seg A,Jerusalem,Jerusalem
C-34694,Seg C,Rishon LeZion,Center
C-34695,Seg A,Afula,North
C-34696,Seg B,Kiryat Ata,Haifa
C-34697,Seg B,Haifa,Haifa
C-34698,Seg C,Jerusalem,Jerusalem
C-34699,Seg B,Holon,Center
C-34700,Seg A,Eilat,South
C-34701,Seg D,Beit Shemesh,Jerusalem
C-34702,Seg B,Netanya,Center
C-34703,Seg A,Hadera,Haifa
C-34704,Seg A,Tiberias,North
C-34705,Seg A,Afula,North
C-34706,Seg C,Holon,Center
C-34707,Seg A,Ramat Gan,Center
C-34708,Seg A,Tiberias,North
C-34709,Seg A,Kiryat Ata,Haifa
C-34710,Seg B,Holon,Center
C-34711,Seg C,Ramat Gan,Center
C-34712,Seg B,Haifa,Haifa
C-34713,Seg C,Herzliya,Center
C-34714,Seg A,Akko,North
C-34715,Seg B,Dimona,South
C-34716,Seg B,Tel Aviv,Center
C-34717,Seg A,Mevaseret Zion,Jerusalem
C-34718,Seg B,Beit Shemesh,Jerusalem
C-34719,Seg D,Mevaseret Zion,Jerusalem
C-34720,Seg B,Nazareth,North
C-34721,Seg B,Mevaseret Zion,Jerusalem
C-34722,Seg A,Beer Sheva,South
C-34723,Seg B,Rishon LeZion,Center
C-34724,Seg A,Akko,North
C-34725,Seg B,Beer Sheva,South
C-34726,Seg B,Ramat Gan,Center
C-34727,Seg B,Nesher,Haifa
C-34728,Seg B,Petah Tikva,Center
C-34729,Seg A,Ashdod,South
C-34730,Seg A,Akko,North
C-34731,Seg A,Beer Sheva,South
C-34732,Seg A,Mevaseret Zion,Jerusalem
C-34733,Seg A,Nesher,Haifa
C-34734,Seg B,Mevaseret Zion,Jerusalem
C-34735,Seg A,Tel Aviv,Center
C-34736,Seg A,Nazareth,North
C-34737,Seg C,Afula,North
C-34738,Seg A,Rishon LeZion,Center
C-34739,Seg A,Hadera,Haifa
C-34740,Seg C,Nazareth,North
C-34741,Seg A,Holon,Center
C-34742,Seg C,Kiryat Ata,Haifa
C-34743,Seg B,Beer Sheva,South
C-34744,Seg A,Petah Tikva,Center
C-34745,Seg A,Mevaseret Zion,Jerusalem
C-34746,Seg A,Tel Aviv,Center
C-34747,Seg A,Tiberias,North
C-34748,Seg C,Jerusalem,Jerusalem
C-34749,Seg B,Herzliya,Center
C-34750,Seg A,Netanya,Center
C-34751,Seg B,Tiberias,North
C-34752,Seg A,Ramat Gan,Center
C-34753,Seg C,Akko,North
C-34754,Seg B,Eilat,South
C-34755,Seg C,Jerusalem,Jerusalem
C-34756,Seg B,Nesher,Haifa
C-34757,Seg C,Herzliya,Center
C-34758,Seg A,Tiberias,North
C-34759,Seg A,Herzliya,Center
C-34760,Seg B,Hadera,Haifa
C-34761,Seg D,Ramat Gan,Center
C-34762,Seg A,Mevaseret Zion,Jerusalem
C-34763,Seg B,Nazareth,North
C-34764,Seg C,Jerusalem,Jerusalem
C-34765,Seg A,Mevaseret Zion,Jerusalem
C-34766,Seg C,Holon,Center
C-34767,Seg B,Ramat Gan,Center
C-34768,Seg D,Ashkelon,South
C-34769,Seg A,Nazareth,North
C-34770,Seg A,Dimona,South
C-34771,Seg B,Tiberias,North
C-34772,Seg D,Haifa,Haifa
C-34773,Seg D,Beit Shemesh,Jerusalem
C-34774,Seg A,Rishon LeZion,Center
C-34775,Seg A,Mevaseret Zion,Jerusalem
C-34776,Seg B,Petah Tikva,Center
C-34777,Seg A,Netanya,Center
C-34778,Seg A,Afula,North
C-34779,Seg A,Nesher,Haifa
C-34780,Seg B,Ramat Gan,Center
C-34781,Seg B,Akko,North
C-34782,Seg A,Kiryat Ata,Haifa
C-34783,Seg B,Netanya,Center
C-34784,Seg C,Ashkelon,South
C-34785,Seg C,Kiryat Ata,Haifa
C-34786,Seg A,Ramat Gan,Center
C-34787,Seg B,Beit Shemesh,Jerusalem
C-34788,Seg A,Haifa,Haifa
C-34789,Seg C,Nesher,Haifa
C-34790,Seg B,Karmiel,North
C-34791,Seg A,Hadera,Haifa
C-34792,Seg C,Hadera,Haifa
C-34793,Seg B,Herzliya,Center
C-34794,Seg A,Tel Aviv,Center
C-34795,Seg D,Netanya,Center
C-34796,Seg A,Ramat Gan,Center
C-34797,Seg A,Holon,Center
C-34798,Seg A,Mevaseret Zion,Jerusalem
C-34799,Seg A,Haifa,Haifa
C-34800,Seg A,Rishon LeZion,Center
C-34801,Seg A,Haifa,Haifa
C-34802,Seg A,Beit Shemesh,Jerusalem
C-34803,Seg B,Hadera,Haifa
C-34804,Seg A,Jerusalem,Jerusalem
C-34805,Seg A,Holon,Center
C-34806,Seg A,Herzliya,Center
C-34807,Seg C,Nazareth,North
C-34808,Seg C,Nesher,Haifa
C-34809,Seg C,Netanya,Center
C-34810,Seg A,Netanya,Center
C-34811,Seg C,Herzliya,Center
C-34812,Seg C,Mevaseret Zion,Jerusalem
C-34813,Seg A,Netanya,Center
C-34814,Seg C,Holon,Center
C-34815,Seg A,Holon,Center
C-34816,Seg D,Beit Shemesh,Jerusalem
C-34817,Seg A,Karmiel,North
C-34818,Seg D,Nesher,Haifa
C-34819,Seg A,Akko,North
C-34820,Seg B,Holon,Center
C-34821,Seg A,Ramat Gan,Center
C-34822,Seg B,Holon,Center
C-34823,Seg B,Ashdod,South
C-34824,Seg B,Herzliya,Center
C-34825,Seg B,Netanya,Center
C-34826,Seg C,Tel Aviv,Center
C-34827,Seg C,Tiberias,North
C-34828,Seg A,Mevaseret Zion,Jerusalem
C-34829,Seg D,Afula,North
C-34830,Seg D,Afula,North
C-34831,Seg A,Kiryat Ata,Haifa
C-34832,Seg B,Afula,North
C-34833,Seg A,Afula,North
C-34834,Seg C,Tiberias,North
C-34835,Seg A,Haifa,Haifa
C-34836,Seg B,Nazareth,North
C-34837,Seg A,Netanya,Center
C-34838,Seg B,Ramat Gan,Center
C-34839,Seg C,Rishon LeZion,Center
C-34840,Seg A,Nesher,Haifa
C-34841,Seg B,Herzliya,Center
C-34842,Seg A,Beit Shemesh,Jerusalem
C-34843,Seg C,Hadera,Haifa
C-34844,Seg A,Beit Shemesh,Jerusalem
C-34845,Seg D,Tiberias,North
C-34846,Seg D,Nazareth,North
C-34847,Seg C,Kiryat Ata,Haifa
C-34848,Seg C,Ashkelon,South
C-34849,Seg A,Petah Tikva,Center
C-34850,Seg A,Ramat Gan,Center
C-34851,Seg A,Dimona,South
C-34852,Seg B,Hadera,Haifa
C-34853,Seg B,Tiberias,North
C-34854,Seg B,Kiryat Ata,Haifa
C-34855,Seg B,Rishon LeZion,Center
C-34856,Seg A,Nesher,Haifa
C-34857,Seg A,Nesher,Haifa
C-34858,Seg C,Herzliya,Center
C-34859,Seg B,Herzliya,Center
C-34860,Seg A,Nazareth,North
C-34861,Seg B,Herzliya,Center
C-34862,Seg C,Petah Tikva,Center
C-34863,Seg C,Eilat,South
C-34864,Seg B,Dimona,South
C-34865,Seg A,Nazareth,North
C-34866,Seg D,Holon,Center
C-34867,Seg A,Nazareth,North
C-34868,Seg C,Petah Tikva,Center
C-34869,Seg C,Petah Tikva,Center
C-34870,Seg B,Nazareth,North
C-34871,Seg B,Jerusalem,Jerusalem
C-34872,Seg A,Kiryat Ata,Haifa
C-34873,Seg A,Netanya,Center
C-34874,Seg A,Ramat Gan,Center
C-34875,Seg B,Jerusalem,Jerusalem
C-34876,Seg A,Karmiel,North
C-34877,Seg B,Ramat Gan,Center
C-34878,Seg D,Eilat,South
C-34879,Seg B,Beit Shemesh,Jerusalem
C-34880,Seg A,Ramat Gan,Center
C-34881,Seg A,Kiryat Ata,Haifa
C-34882,Seg B,Hadera,Haifa
C-34883,Seg A,Hadera,Haifa
C-34884,Seg C,Afula,North
C-34885,Seg C,Nesher,Haifa
C-34886,Seg B,Ramat Gan,Center
C-34887,Seg B,Akko,North
C-34888,Seg C,Rishon LeZion,Center
C-34889,Seg B,Nazareth,North
C-34890,Seg B,Nazareth,North
C-34891,Seg B,Akko,North
C-34892,Seg B,Beit Shemesh,Jerusalem
C-34893,Seg D,Holon,Center
C-34894,Seg C,Holon,Center
C-34895,Seg B,Herzliya,Center
C-34896,Seg B,Afula,North
C-34897,Seg A,Netanya,Center
C-34898,Seg C,Beit Shemesh,Jerusalem
C-34899,Seg C,Tel Aviv,Center
C-34900,Seg B,Herzliya,Center
C-34901,Seg B,Herzliya,Center
C-34902,Seg A,Tel Aviv,Center
C-34903,Seg A,Beit Shemesh,Jerusalem
C-34904,Seg D,Dimona,South
C-34905,Seg C,Karmiel,North
C-34906,Seg A,Kiryat Ata,Haifa
C-34907,Seg A,Kiryat Ata,Haifa
C-34908,Seg A,Karmiel,North
C-34909,Seg B,Kiryat Ata,Haifa
C-34910,Seg B,Tel Aviv,Center
C-34911,Seg B,Tel Aviv,Center
C-34912,Seg C,Ramat Gan,Center
C-34913,Seg A,Ashdod,South
C-34914,Seg B,Ramat Gan,Center
C-34915,Seg A,Rishon LeZion,Center
C-34916,Seg A,Akko,North
C-34917,Seg D,Beit Shemesh,Jerusalem
C-34918,Seg B,Beer Sheva,South
C-34919,Seg A,Tiberias,North
C-34920,Seg A,Dimona,South
C-34921,Seg C,Mevaseret Zion,Jerusalem
C-34922,Seg B,Nesher,Haifa
C-34923,Seg D,Jerusalem,Jerusalem
C-34924,Seg C,Haifa,Haifa
C-34925,Seg C,Netanya,Center
C-34926,Seg B,Holon,Center
C-34927,Seg A,Beer Sheva,South
C-34928,Seg A,Kiryat Ata,Haifa
C-34929,Seg A,Netanya,Center
C-34930,Seg C,Hadera,Haifa
C-34931,Seg A,Haifa,Haifa
C-34932,Seg C,Beit Shemesh,Jerusalem
C-34933,Seg C,Ramat Gan,Center
C-34934,Seg A,Tel Aviv,Center
C-34935,Seg A,Netanya,Center
C-34936,Seg B,Beit Shemesh,Jerusalem
C-34937,Seg D,Ramat Gan,Center
C-34938,Seg C,Beit Shemesh,Jerusalem
C-34939,Seg A,Afula,North
C-34940,Seg A,Akko,North
C-34941,Seg A,Beer Sheva,South
C-34942,Seg B,Tel Aviv,Center
C-34943,Seg A,Ramat Gan,Center
C-34944,Seg A,Ramat Gan,Center
C-34945,Seg A,Tel Aviv,Center
C-34946,Seg A,Ramat Gan,Center
C-34947,Seg C,Eilat,South
C-34948,Seg C,Hadera,Haifa
C-34949,Seg B,Hadera,Haifa
C-34950,Seg A,Haifa,Haifa
C-34951,Seg C,Beit Shemesh,Jerusalem
C-34952,Seg A,Ashkelon,South
C-34953,Seg A,Mevaseret Zion,Jerusalem
C-34954,Seg A,Nazareth,North
C-34955,Seg B,Nesher,Haifa
C-34956,Seg B,Ashdod,South
C-34957,Seg B,Netanya,Center
C-34958,Seg D,Ramat Gan,Center
C-34959,Seg C,Tel Aviv,Center
C-34960,Seg B,Netanya,Center
C-34961,Seg A,Tel Aviv,Center
C-34962,Seg A,Herzliya,Center
C-34963,Seg C,Haifa,Haifa
C-34964,Seg A,Eilat,South
C-34965,Seg C,Mevaseret Zion,Jerusalem
C-34966,Seg A,Ashdod,South
C-34967,Seg A,Jerusalem,Jerusalem
C-34968,Seg B,Herzliya,Center
C-34969,Seg D,Afula,North
C-34970,Seg A,Nesher,Haifa
C-34971,Seg C,Rishon LeZion,Center
C-34972,Seg B,Jerusalem,Jerusalem
C-34973,Seg C,Mevaseret Zion,Jerusalem
C-34974,Seg C,Beit Shemesh,Jerusalem
C-34975,Seg B,Netanya,Center
C-34976,Seg B,Kiryat Ata,Haifa
C-34977,Seg A,Beer Sheva,South
C-34978,Seg A,Jerusalem,Jerusalem
C-34979,Seg C,Dimona,South
C-34980,Seg C,Beer Sheva,South
C-34981,Seg A,Akko,North
C-34982,Seg A,Eilat,South
C-34983,Seg C,Herzliya,Center
C-34984,Seg A,Herzliya,Center
C-34985,Seg C,Holon,Center
C-34986,Seg D,Hadera,Haifa
C-34987,Seg A,Akko,North
C-34988,Seg A,Jerusalem,Jerusalem
C-34989,Seg C,Afula,North
C-34990,Seg B,Nesher,Haifa
C-34991,Seg B,Nazareth,North
C-34992,Seg B,Afula,North
C-34993,Seg A,Dimona,South
C-34994,Seg B,Tel Aviv,Center
C-34995,Seg B,Herzliya,Center
C-34996,Seg A,Nesher,Haifa
C-34997,Seg A,Tel Aviv,Center
C-34998,Seg A,Nazareth,North
C-34999,Seg B,Afula,North
C-35000,Seg B,Hadera,Haifa
C-35001,Seg A,Nesher,Haifa
C-35002,Seg A,Afula,North
C-35003,Seg B,Dimona,South
C-35004,Seg A,Mevaseret Zion,Jerusalem
C-35005,Seg A,Afula,North
C-35006,Seg B,Beit Shemesh,Jerusalem
C-35007,Seg C,Akko,North
C-35008,Seg A,Tel Aviv,Center
C-35009,Seg A,Petah Tikva,Center
C-35010,Seg A,Dimona,South
C-35011,Seg C,Afula,North
C-35012,Seg D,Mevaseret Zion,Jerusalem
C-35013,Seg A,Hadera,Haifa
C-35014,Seg D,Petah Tikva,Center
C-35015,Seg A,Rishon LeZion,Center
C-35016,Seg B,Beit Shemesh,Jerusalem
C-35017,Seg A,Ashdod,South
C-35018,Seg B,Holon,Center
C-35019,Seg A,Mevaseret Zion,Jerusalem
C-35020,Seg B,Rishon LeZion,Center
C-35021,Seg A,Rishon LeZion,Center
C-35022,Seg D,Netanya,Center
C-35023,Seg A,Jerusalem,Jerusalem
C-35024,Seg B,Herzliya,Center
C-35025,Seg B,Jerusalem,Jerusalem
C-35026,Seg B,Ramat Gan,Center
C-35027,Seg C,Mevaseret Zion,Jerusalem
C-35028,Seg A,Beit Shemesh,Jerusalem
C-35029,Seg A,Netanya,Center
C-35030,Seg B,Holon,Center
C-35031,Seg A,Hadera,Haifa
C-35032,Seg A,Netanya,Center
C-35033,Seg A,Herzliya,Center
C-35034,Seg C,Kiryat Ata,Haifa
C-35035,Seg A,Tel Aviv,Center
C-35036,Seg C,Rishon LeZion,Center
C-35037,Seg A,Netanya,Center
C-35038,Seg C,Karmiel,North
C-35039,Seg B,Rishon LeZion,Center
C-35040,Seg A,Beit Shemesh,Jerusalem
C-35041,Seg A,Petah Tikva,Center
C-35042,Seg B,Petah Tikva,Center
C-35043,Seg B,Herzliya,Center
C-35044,Seg A,Ramat Gan,Center
C-35045,Seg B,Nesher,Haifa
C-35046,Seg B,Kiryat Ata,Haifa
C-35047,Seg A,Jerusalem,Jerusalem
C-35048,Seg A,Dimona,South
C-35049,Seg A,Rishon LeZion,Center
C-35050,Seg A,Jerusalem,Jerusalem
C-35051,Seg A,Petah Tikva,Center
C-35052,Seg A,Nazareth,North
C-35053,Seg A,Afula,North
C-35054,Seg B,Holon,Center
C-35055,Seg C,Beit Shemesh,Jerusalem
C-35056,Seg A,Herzliya,Center
C-35057,Seg A,Mevaseret Zion,Jerusalem
C-35058,Seg C,Holon,Center
C-35059,Seg B,Nesher,Haifa
C-35060,Seg A,Afula,North
C-35061,Seg B,Holon,Center
C-35062,Seg B,Beer Sheva,South
C-35063,Seg D,Ashdod,South
C-35064,Seg A,Kiryat Ata,Haifa
C-35065,Seg A,Holon,Center
C-35066,Seg A,Netanya,Center
C-35067,Seg B,Beit Shemesh,Jerusalem
C-35068,Seg A,Afula,North
C-35069,Seg C,Mevaseret Zion,Jerusalem
C-35070,Seg A,Kiryat Ata,Haifa
C-35071,Seg A,Kiryat Ata,Haifa
C-35072,Seg A,Haifa,Haifa
C-35073,Seg A,Nesher,Haifa
C-35074,Seg B,Hadera,Haifa
C-35075,Seg A,Nazareth,North
C-35076,Seg D,Rishon LeZion,Center
C-35077,Seg D,Mevaseret Zion,Jerusalem
C-35078,Seg A,Tel Aviv,Center
C-35079,Seg D,Beit Shemesh,Jerusalem
C-35080,Seg C,Ashkelon,South
C-35081,Seg B,Karmiel,North
C-35082,Seg B,Jerusalem,Jerusalem
C-35083,Seg B,Holon,Center
C-35084,Seg B,Tiberias,North
C-35085,Seg B,Holon,Center
C-35086,Seg C,Karmiel,North
C-35087,Seg B,Holon,Center
C-35088,Seg A,Akko,North
C-35089,Seg A,Jerusalem,Jerusalem
C-35090,Seg B,Eilat,South
C-35091,Seg D,Holon,Center
C-35092,Seg A,Netanya,Center
C-35093,Seg C,Beit Shemesh,Jerusalem
C-35094,Seg B,Tiberias,North
C-35095,Seg A,Petah Tikva,Center
C-35096,Seg B,Beer Sheva,South
C-35097,Seg B,Eilat,South
C-35098,Seg A,Mevaseret Zion,Jerusalem
C-35099,Seg B,Akko,North
C-35100,Seg D,Ashdod,South
C-35101,Seg D,Beit Shemesh,Jerusalem
C-35102,Seg D,Akko,North
C-35103,Seg B,Hadera,Haifa
C-35104,Seg C,Tiberias,North
C-35105,Seg A,Netanya,Center
C-35106,Seg D,Herzliya,Center
C-35107,Seg A,Eilat,South
C-35108,Seg B,Nazareth,North
C-35109,Seg A,Tel Aviv,Center
C-35110,Seg C,Herzliya,Center
C-35111,Seg C,Netanya,Center
C-35112,Seg B,Petah Tikva,Center
C-35113,Seg C,Nazareth,North
C-35114,Seg B,Petah Tikva,Center
C-35115,Seg C,Rishon LeZion,Center
C-35116,Seg B,Holon,Center
C-35117,Seg A,Herzliya,Center
C-35118,Seg A,Mevaseret Zion,Jerusalem
C-35119,Seg A,Haifa,Haifa
C-35120,Seg B,Tiberias,North
C-35121,Seg B,Tiberias,North
C-35122,Seg C,Tel Aviv,Center
C-35123,Seg A,Holon,Center
C-35124,Seg A,Ramat Gan,Center
C-35125,Seg A,Petah Tikva,Center
C-35126,Seg B,Netanya,Center
C-35127,Seg C,Nazareth,North
C-35128,Seg D,Beer Sheva,South
C-35129,Seg B,Tel Aviv,Center
C-35130,Seg B,Ashkelon,South
C-35131,Seg A,Nesher,Haifa
C-35132,Seg C,Dimona,South
C-35133,Seg B,Eilat,South
C-35134,Seg B,Jerusalem,Jerusalem
C-35135,Seg A,Nazareth,North
C-35136,Seg D,Petah Tikva,Center
C-35137,Seg C,Tel Aviv,Center
C-35138,Seg B,Tiberias,North
C-35139,Seg B,Jerusalem,Jerusalem
C-35140,Seg B,Hadera,Haifa
C-35141,Seg B,Dimona,South
C-35142,Seg B,Akko,North
C-35143,Seg A,Netanya,Center
C-35144,Seg C,Ashkelon,South
C-35145,Seg C,Akko,North
C-35146,Seg B,Holon,Center
C-35147,Seg B,Petah Tikva,Center
C-35148,Seg C,Netanya,Center
C-35149,Seg D,Kiryat Ata,Haifa
C-35150,Seg B,Jerusalem,Jerusalem
C-35151,Seg C,Mevaseret Zion,Jerusalem
C-35152,Seg D,Jerusalem,Jerusalem
C-35153,Seg A,Beit Shemesh,Jerusalem
C-35154,Seg A,Netanya,Center
C-35155,Seg B,Holon,Center
C-35156,Seg B,Ashkelon,South
C-35157,Seg C,Mevaseret Zion,Jerusalem
C-35158,Seg C,Mevaseret Zion,Jerusalem
C-35159,Seg B,Karmiel,North
C-35160,Seg A,Holon,Center
C-35161,Seg A,Jerusalem,Jerusalem
C-35162,Seg B,Beit Shemesh,Jerusalem
C-35163,Seg B,Nesher,Haifa
C-35164,Seg B,Nazareth,North
C-35165,Seg D,Nesher,Haifa
C-35166,Seg D,Tiberias,North
C-35167,Seg A,Rishon LeZion,Center
C-35168,Seg A,Herzliya,Center
C-35169,Seg B,Beer Sheva,South
C-35170,Seg A,Mevaseret Zion,Jerusalem
C-35171,Seg A,Mevaseret Zion,Jerusalem
C-35172,Seg C,Tel Aviv,Center
C-35173,Seg A,Akko,North
C-35174,Seg A,Nazareth,North
C-35175,Seg A,Jerusalem,Jerusalem
C-35176,Seg A,Holon,Center
C-35177,Seg A,Netanya,Center
C-35178,Seg A,Tel Aviv,Center
C-35179,Seg A,Beit Shemesh,Jerusalem
C-35180,Seg B,Kiryat Ata,Haifa
C-35181,Seg A,Netanya,Center
C-35182,Seg C,Akko,North
C-35183,Seg B,Rishon LeZion,Center
C-35184,Seg A,Ramat Gan,Center
C-35185,Seg B,Tel Aviv,Center
C-35186,Seg D,Hadera,Haifa
C-35187,Seg B,Petah Tikva,Center
C-35188,Seg C,Akko,North
